rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Does just what it says and does it great,"I love this camera , the only thing I don't like is that they don't have a way to prevent fools from stealing it ....... I have had that problem ,,,,, if one can figure out a way to get around a bolt cutter , by , by camera  ?!??!!?!",[],B002ENQ6AY,B002ENQ6AY,AF4K754RJTICYHXACIADGOZ2QUXQ,1380846016000,0,True
3.0,They work well,But they are tiny.  Less than the size of a quater.  I have trolled a bit with them and have yet to hang up but they look kinda flimsy.  It does have stiff metal at the clasp.  SO i guess its undecided I will let you know summer next year how they do.  I would say for the cost I would  trust for panfish or something like that but im looking at the 600 lb hopefully they are more heavyduty looking.,[],B004VZKXI4,B004VZKYSS,AE5KSCMZM6MZE6IVHBJHOMJ456FQ,1356630256000,1,True
5.0,The exercise dumbells for use in water is excellent as I helps with my physical therapy,The exercise dumbells for use in water is excellent as I helps with my physical therapy.  They are well made and fun to use.  Thank you!,[],B000T5IAPS,B000T5IAPS,AGDU5GB5KM65GGWHZPVN342CMF6A,1474771279000,0,True
5.0,Great Birthday gift.,My daughter loved it. Fits perfectly.,[],B08S2T6DN4,B08S3G4D8X,AHH7MNXHGBS3BISAS2MMDVLBIBMA,1623589392848,0,True
5.0,Does it's job well,"I have 2. One is my kitchen table, one is my gearage table. Easy to adapt due to telescopic legs. I drilled additional holes in the legs to fit the table in multiple locations in my van.",[],B01HCJY34K,B01HG434W8,AHPJACS7CFLERLCCB7U6DCN7JQLQ,1643557293238,0,True
5.0,I really like these bands and slides,I bought these for a class I do at my gym. I really like these bands and slides. The only down side is that the bag is a little bit too small to fit it all. But the product quality was great so far!!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61EU2HvHh9L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61EU2HvHh9L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61EU2HvHh9L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Mo0PI196L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Mo0PI196L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Mo0PI196L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61WujN9XR5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61WujN9XR5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61WujN9XR5L.jpg', 'attachment_type': 'IMAGE'}]",B07B6SXGS2,B07B6SXGS2,AE3ASDAAMKFDHH7EVVJ6TMAJKLOA,1529349253429,0,True
5.0,Awesome customer service with warranty issue!,"I got the Fitbit five months ago. I have really enjoyed it. Within the last week though, the band has started randomly detaching from the face. Not ideal when changing diapers, getting kiddos in and out of car seats. Hoping the warranty I got will help resolve this issue. I have never swapped out the band, so it isn’t like it’s had extra wear and tear.<br /><br />Update: just got off the phone with Fitbit. The band issue is covered under their 1 year warranty. It was literally the EASIEST warranty order I have ever had! Was on the phone for less than 15 minutes.",[],B01K9S24GA,B01L6RE7Z4,AGEAZ3GIMFNRQ55YRLCNBLCRBCXQ,1519678672335,1,True
5.0,but they work great Cool,"Shorter than I expected, but they work great  Cool looking",[],B000BX56XW,B000BX56XW,AE26S74EVUESGOEU42R2WLXDB6EA,1471977327000,0,True
5.0,Forever E.L.F.,OMG IT WAS AMAZING! The shippment came late but it came with 2 SJ mini photo cards as a free gift! The letter was really lovely! The bracelet was like everything I imagined! I ABSOLUTELY adore it!,[],B00IOC0KGU,B00IOC0KGU,AFG6UJPWCR6H5INVKOJDJQ3PVP5Q,1546567970923,0,False
5.0,Boat Tie Downs,work fine on my boat,[],B005XWIJIK,B005XWIJIK,AEAEIQBNJATAW3TLIRK7OCBLSKFA,1484851474000,0,True
3.0,"Good price, not the best product","Not thrilled with the purchase. The pole doesn’t fit in all of my scooters unfortunately. It is also an awkward design and hard to load the scooters on it. Still, it gets the job done and wasn’t a horrible price.",[],B0000BYN0B,B0000BYN0B,AHPBHALGU4TMAL23OGB7EFZUANLA,1613841825731,1,True
5.0,Great portable bike!,"Bought this for knee and lower body core tightening. It went together quickly. It's very sturdy. Also with the magnet, it's quiet. I like that it counts your pulse because PT likes your pulse a certain percentage above baseline.  I'm satisfied with my purchase.",[],B004O6TXVS,B06XGBKQVH,AHA7TE4LAOQLUENSXB7JNGAOFPDA,1630278563484,0,True
5.0,Five Stars,Just what I needed to complete a gift,[],B0010FROUI,B0010FROUI,AEHSQVGUBJZCUW5HVOU44AJVPZGA,1472217392000,0,True
5.0,Five Stars,Love this cover. Easy to put on and off. Have it on both sets of clubs.,[],B003OJT75I,B000VXTD5E,AE6V4IPUQ5BADRHNF4CH5KIHDICQ,1502163974750,0,True
5.0,Great product. I got to use it during one ...,Great product. I got to use it during one of my weekend camping trips when to temperature got down to 30 degrees. It kept out the cold air from under my hammock. It packs in a small bag and it's lite. Love it!,[],B00MU2HU86,B00MU2HU86,AEORPX6BKFBHHLONKUQ46RGH5BSQ,1482976677000,1,True
5.0,good quality,Nice quality.  Got for my son.  Only thing that Would have made it better was if it had university of louisville on it instead.  Haha,[],B07B696Z1D,B07B696Z1D,AHR4UB4X7PIDQEPE557VRHZ5RYLQ,1552329844470,0,True
5.0,100% the geo 2,It's 100% the geo 2 as everyone else has said. The computer works flawlessly and the online instruction tutorial was helpful in understanding how to navigate through the functions and menus.,[],B003FZ8H52,B003FZ8H52,AHHRJX2VD6JXEXKEWK74KR7KIBGQ,1382054170000,0,True
4.0,🤗,Nice,[],B01N4RZ6AV,B07F8KZDV9,AFSBOZMDVF2ZEY72SNWHNPKXWK6Q,1546920679761,0,True
2.0,Markers didn’t work,Markers didn’t work,[],B086DMZ1S2,B08CSJ5HJB,AHHOPUFHIHIMOT6W2QFHMNMV6GNA,1634128541530,0,True
5.0,It’s perfect!,It’s perfect. Works way better then my yeti. Keeps stuff ice cold. Ive left the cup in a 100 degree hot car and came back to ice cold water. It’s perfect and fit in any cup holder,[],B07D4B18FH,B0B1178PKG,AFGF4DMQRIYBUABFMQ2T6OEEO53A,1564677357733,0,True
3.0,giant,"This thing is HUGE. if you are a car camper or maybe want to use it as a travel pillow, i guess its ok. but it is NOT compact, thing is way too big for real camping or backpacking.",[],B07C83BCLK,B07C81RVK9,AG7JPX7SAUTMR6GE2GQMDJX74KLA,1629443331371,1,True
5.0,Love this sneaker,"It's so hard to find a plain white sneaker. And this one fits great.  It's super light, and I don't feel like my feet are screaming, &#34;Look at me!&#34; I walk a lot on pavement, so I need a sturdy shoe that doesn't feel like a cement block at the end of my leg. I also got it in gray as a backup.",[],B00FEXDK3C,B00FEXDK3C,AHFIMMQU4YMJONDYL7KRPZN4JT5Q,1409793376000,1,True
5.0,Hermosos,"Desplazan bien, el color es hermoso, estoy feliz con mi compra. Los recomiendo.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91ZO653743L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91ZO653743L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91ZO653743L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07G2J8QKC,B07GB2T4KB,AFCFVPE66KQDKTMYGGWGQROHMDFA,1607178805973,0,True
1.0,It doesn’t seem like it really works your abs like you doing abdominal exercises without a machine,None of the above!,[],B08R5JGVRB,B08R5X2WLF,AFGPG6FZ4HVGU55JFJ3PY5IH5X5Q,1654402003911,1,True
5.0,Great fit for 32oz bottle,"Two kids for a great price, straws included as well as cleaning pipes. Great buy!","[{'small_image_url': 'https://m.media-amazon.com/images/I/61rg0Rg4eLL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61rg0Rg4eLL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61rg0Rg4eLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BFBF8PPW,B0BF62FMMY,AHT6MGXENXOHM33QSBAXDBI6AWPA,1675364941394,1,True
5.0,Nice.,Very nice wallet.,[],B0049SDF24,B08R8DXV6S,AF5GTMDFWRNGCNR6GTTMSWYIU3QA,1452008780000,0,True
2.0,Came with a long crack.,"I like the look and design of the product. However, it was delivered cracked near the clasp. Useless. Had to return it.",[],B00KCRZJLQ,B00KCRZJLQ,AFKSQUH7WQ7DXNFQZA2YF6WHBUWA,1483857214000,1,True
3.0,Decent but not great,Not as good as chalk..Decent but hands still slip after going for multiple reps over 405lbs..Not trying to complaining just honest opinion,[],B01CWLUI2E,B081VY3SFW,AHQFU3ABKRSEOZZVQSC4MQLCTIGA,1517021880440,0,True
5.0,love it,loved the convenience,[],B01IK9L038,B09MFNCQW1,AGEODYAAOEOGMPOMGJKKDZPKGYRQ,1563676834205,0,True
5.0,The patch pattern matches the pattern on the jacket!!,I was so upset when I snagged my north face puffy coat. But was so relieved when I looked on Amazon and found down jacket repair patch kit. Very quick and easy to use. My jacket looks great again!! Thanks to downjacketrepair,"[{'small_image_url': 'https://m.media-amazon.com/images/I/616IE44TegL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/616IE44TegL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/616IE44TegL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61GNH6Ldc7L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61GNH6Ldc7L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61GNH6Ldc7L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71VAVlj-N0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71VAVlj-N0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71VAVlj-N0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07YDPQNMY,B07YDRLPDW,AENW3XZASV5L6PR4FKAPUPBFOMTQ,1672514670200,0,True
3.0,Seems ok. Did not receive drill book with my ...,Seems ok.  Did not receive drill book with my order.<br />My pitching machine is arriving later this week so I'll reserve judgement until then.,[],B001CF3L80,B001CF3L80,AEZM4TFQLKH6NZKHE43W64TDZGSQ,1520872228603,0,True
5.0,Five Stars,love,[],B015XTL5J2,B015XTL5J2,AE6P4VHV5JDK4LXGMKYXPT4BEGSA,1454876530000,0,True
5.0,Make sure to use a rear sight pusher when doing the installation.,Worked as advertised! Mounted my vortex Venom and a couple adjustments later it was dead on!,[],B075XKB8VV,B075XKB8VV,AGYY4LKQMR6756MDMEAVUQV5M7VA,1525353104144,0,True
5.0,Perfect for keeping me on track,I love this. It’s perfect for keeping me on track with my water throughout the day as a busy mom and wife. And it fits perfectly in my cup holder in my car so I can take it with me while running errands.,[],B09338GQ8C,B09CKWT2D7,AHUN74FMGABY4KX4KORG7LAMCKMQ,1630946997528,0,True
5.0,works very well,handles large fish well,[],B01GNKU8FC,B01GNLVXHI,AHWAWLXEXUQZ2UT3LFXSOZE456WQ,1669149058683,0,True
1.0,One Star,The burners switches were put on improperly at the factory.  They used wrong switches for two burners.  Never used.,[],B00A4TZZGG,B00A4TZZGG,AEUPAU7Q7RCHZEGAY3EKY3PRO6ZQ,1519147278147,5,True
5.0,Five Stars,great targets easy to see when siting in a scope,[],B00K1CFP6G,B07CHFPBMW,AGIUF2UKADYCT736NN4XUM7AQTUA,1490673006000,0,True
5.0,Boogie board,Nice Boogie board. Purchased as Christmas present for my niece. Her last board was rough surfaced. This board has a smooth hard surface. Seems sturdy.,[],B08P88CKL8,B08P88CKL8,AEZHQGKDSLDCHB46LG6L6IQ5HALQ,1609557349343,2,True
5.0,So far I love the Fibit Flex 2,"So far I love the Fibit Flex 2.  Love that I can swim with it and don't have to worry when I sweat.  The cleaning instructions are simple.  Also, I'm moving more and the app is great.",[],B01KH2PV4U,B07QTLFBKF,AGLOANTJC22XGFB6373ZV2WH76XQ,1487871934000,0,True
2.0,I like the strap to carry it,"This cooler is small on the inside  & heavy, I like the strap to carry it.. This cooler will on keep ice c for  3 days no longer , the water will be cold but no more ice after 3 days... The only reason I got this product was for the strap & lifetime warranty other than that I would have returned this!!!!!",[],B071ZZKZX6,B073XR4NYS,AH5GKM2B3WV75X3TNEBALSANOXAQ,1527799717875,0,True
5.0,excellent,excellent product,[],B01BZBSPSQ,B096LZGLNH,AH232MCH37QTHW37NSTX77HSLBPQ,1489423722000,0,True
1.0,Too Small,I do not reccomend this product. Its too small for my daughter & she is a small 7 year old. She is learning how to ride her new bike & I got these to keep her protected but she can barely get them on.,[],B07G25QCXX,B07VPJSQ3T,AEVDF67RMT5UUAKPDSKM5EPRFRIA,1552742563511,1,True
3.0,Not as described,Runs large and also the logo is on the bottom right side not the chest,[],B07NBQLKDN,B07NBQLKDN,AFXQPIJ3EOC3XBP5JEVWIE54U2MA,1574644610981,0,True
5.0,Awesome!,5 start product and costumer  service!,[],B015FZUDUQ,B0BDQNDD6M,AFWT7XXBXKTH2ZZ5X2EXVDQH4R7Q,1488607486000,0,True
5.0,Five Stars,"these skates are great, I would suggest wearing higher socks at least for the break in period.",[],B018IUG5MU,B07895QYNL,AF3KU2FZBHJJCV23637KHB7YRRHA,1506052017404,1,True
4.0,Great for 2 and under,"Good for 1-2 years old or under.  My three year old still fits, but barely.  She is skinny too.",[],B000LF8XSU,B000LF8XSU,AELORX6W5MJAGO7BJI6CB4NPAV4A,1550189181812,0,True
2.0,They need better quality control,"Nice cabinet, but not so great quality control. Doors and frame had gauges in the wood and they stained right over them.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61SKiNJ5GiL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61SKiNJ5GiL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61SKiNJ5GiL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61tjZ2uOY9L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61tjZ2uOY9L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61tjZ2uOY9L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61we5QA3OOL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61we5QA3OOL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61we5QA3OOL.jpg', 'attachment_type': 'IMAGE'}]",B005FUKWG2,B005FUKWG2,AHM5LPLPCHXPU6SONVHOTXZIYTQQ,1565219786442,0,True
5.0,Super silent,"Love the silent action, not so sure about the variable gears.  It seems that the incremental steps are off.  Level 2 is much more difficult than level 1...",[],B00B1VDNQA,B0C1RWBDW8,AH4I3TTM6LXUB2HETH3GEAOV7HKQ,1614286706647,0,True
3.0,"Piscifun Torrent rod with 2 tips, IM7 Carbon","I think the rod designer took his cues from IM7 fly rod design principles; the line guides are smallish. A snap swive[ or lead weignt on your leader will restrict how much line you could retrieve to land your fish. More importantly, the rod shipped with only one rod tip, not the two as-advertised.<br /><br />The rod, despite its line guide issues, is IM7quality -  stiff backbone. The main advantage of casting distance has been compromised by the restrictive line guides.",[],B0932T82MP,B0932T82MP,AH3YVMHCNKZTKBVGMF5EC6RVGEHQ,1626575731226,1,False
5.0,"Solid upgrade from the previous version, mainstay in my pack now!","I have been an owner of this spot lamp's predecessor for several years.  You could call this headlamp the same thing, but there are several innovations that make this leaps and bounds above any other model I've used!<br /><br />This headlamp is light, and very bright! I chose one in the covert green as it matches my hunting gear well.  The main selling point on this model, and which caused me to upgrade, was the red LED's.  My last hunting trip was a night hunt, and a friend of mine had a red LED headlamp as well (though a different brand).  When he was able to switch on the red light, it did not destroy my night vision which had been adjusting over 30 minutes.  The downside to his light was that it would cycle through regular to red, defeating the purpose of the red LEDS, ruining my night vision, and scaring potential game.  This model can permanently switch to red without having to cycle through white.  Holding down the button for 3 seconds will make the switch so that each time you press the button it will turn it from off to on, all the while remaining in red mode.  To switch it back to normal, hold for another 3 seconds... brilliant.<br /><br />While in the normal LED mode, it has two settings.  The central brightest LED, and the secondary dimmer LED's.  Both can be dimmed intuitively with a little practice.  While in either mode, hold the power button and it will dim slowly like moving dimmer switch.  Just release when it reaches the desired level.  This works the opposite way for brightening too.<br /><br />The strobe function can be achieved by using similar switch combinations.  The lockout feature is a huge plus.  Several times my old model had switched on in my cargo pocket, or in my pack.  Holding the switch for 6 seconds will lock the unit out unless you hold it for another 6 seconds (it will let you know by flashing blue on the indicator light).  I haven't tested the low battery indicator, but no doubt it works just as great.<br /><br />This is by no means a detraction against the rating of this model, but the functions have a bit of a learning curve... read the quick start guide!  I was a bit overwhelmed by something that you would think would be very simple, but this thing has an impressive amount of functionality achieved through ONE switch!  Once you learn how to use it, it's very intuitive.<br /><br />As a testament to its reliability, I've owned the previous model for around 4 years.  It's been through dozens of camping trips, a lot work around the house, car work, and misc fun!  It's not a main flashlight replacement, but meant to be a great light for tasks you'll need in most situations (all the while keeping your hands free).  This is the best and smartest on the market, and for the price... don't hesitate and buy it.",[],B004AJI97I,B004AJI97I,AE4ARSPBXWNKBJMYSIUTGHMJYNPQ,1299534258000,6,True
5.0,Fishing,I liked that there are different size weights.,[],B07RBF4215,B07RBF4215,AFUDHD72F3YQP4HI6XKEKMXCUPIA,1629885961338,0,True
5.0,bike,I's okay,[],B072KMXTJR,B07TBGWD17,AEMDAJIRYWGGAIXZH7NKNMLY3GGQ,1614629302105,0,True
5.0,Great knee pads.,Great knee pads,[],B07H71WT41,B07NVR6BT8,AFTWYE2QQBCIN7JB3DDZSXJ7MCFA,1556940963005,0,True
5.0,Five Stars,3000 miles of extensive use and still going strong with Coleman converter.,[],B007ZYH4BM,B09QVN2C5K,AHLLQMN5LFFLYRZVE2RBMGUSFBVQ,1411916385000,0,True
1.0,DOES NOT WORK,"Product is inaccurate and compass does not work. Completely disappointed. A waste of money. Needed for kids school, ordered, waited forever for it…first time using and compass DOES NOT point north by any means.",[],B07SXFBGDJ,B07SXFBGDJ,AEZPBBXXVHYGP3FKP76QN34Q3ERA,1631494468544,0,True
5.0,Recommend,Great quality! Daughter loves it!,[],B00ZLEPAQ4,B00ZLEPAQ4,AGB3UMGOO2APUCIT77LR32JGCOSA,1489677412000,0,True
5.0,I love this piece of equipment,"I  love this piece of equipment. The handle make it easy for my old bones to comfortably do the push-ups and the platform takes all the guessing out of good positioning. I have had it for a few short weeks and I am already seeing results. I'm 48, and a veteran. I wish I'd had this in basic!",[],B0065RBOWK,B0BTDPR6VM,AFQDXPFND5HNL2QJZXOGMCF5GMQA,1456962987000,4,True
1.0,Did not receive right product.,Was supposed to be the men's 10.5. Received the 12°.<br />Not sure if the shaft length is shorter,[],B01GGSAAGS,B01GGSAAGS,AFPLHYZSBR6UWC3VXLIZOG3VQL4Q,1531789901607,0,True
5.0,Love this product,Was exactly what I was expecting and looking for,[],B07PDH99S7,B07PDH8F5N,AH2E7E2B3WS2SKTG2XQLM7UBHL7A,1606849890660,0,True
5.0,These wraps were perfect for me,These wraps were perfect for me.  Provides great support at a great price.  Holds up well going through the washing machine after each use.,[],B00XHOV6TK,B00XKTVCW8,AE76PHC4HF7HMYNHA5VH3R4WIVWA,1459640263000,1,True
3.0,As advertised. Some difficulty in fit as the thickness ...,"As advertised.  Some difficulty in fit as the thickness of the insulation between the 3 sockets on the female side is NOT uniform. However, it does what I need it to do, and the degree of finish/fit is in-line with low-cost.",[],B003EEV4HW,B003EEV4HW,AEOEUBQU7XB2GT56CUU3NDK5NYXQ,1479244884000,0,True
5.0,Five Stars,love it.,[],B0181IIJYG,B0181IIJYG,AE3E7FHQRPZFNJ4TUXWHNZWJWXDQ,1509552136497,0,True
5.0,Just what I wanted!,This is a great product.  I ordered two and may order more in the future.,[],B01M17PHO4,B01LZX67JO,AGI4LMALRDJ3SD3C3XM5ZLKFRPQQ,1500159608089,0,True
5.0,"Easy to assemble, very sturdy and saves room too!!",I purchased to of these to place our four bikes and it’s a very sturdy stand. Easy to put together this will create so much more room in garage and allow space for car. Plus my bikes are guarded against accidental bumps etc. Wish I had these four years ago.  Highly recommend it.,[],B00811N5DE,B00811N5DE,AERXZE6OWFOR2NSF6YQFLF3QATQA,1604180483182,0,True
5.0,How did I live without it??,Instant love!  I'll never again go for late evening walks and runs without it!  The tilt on the headlamp is perfect!,[],B014JUMTXM,B07BJ9NLDJ,AG54XANGE3GFKAYW2GKAH47G3OEQ,1523488376802,0,True
5.0,replacement,these were to replace the ones on our paddle boat that had rotted from sun exposure. they fit perfectly!,[],B083TNW93S,B083TNW93S,AHWWRK5SNYDUAPIJZEYVCNUAAHAA,1625955547396,0,True
5.0,Perfect fit,Love it so far,[],B07Q87HFGP,B07Q89JYVZ,AGA6OTWHLOKONH7TP7LLB2WMHO5Q,1629124934802,0,True
5.0,Great tramp!,"[[VIDEOID:e87be58c39d3ad992f55b840da57de86]] Colorado was hit with a massive 23 inch snowstorm with snow drifts up to 30 inches+. Let's just say my old trampoline didn't fair too well under the massive amount of heavy snow so had to buy a new one. After looking at a few I decided to go with this Bpulse one. One of the main reasons is not only the 16ft diameter in size large area but the fact it has a basketball hoop. Plus it comes with a ladder, my old one I had to buy one separately.<br />The instructions were surprisingly easy to follow and although it did take a decent amount of time it was fairly easy to install. It comes with a ton of springs and once all set up the mat is tight. It comes with foam noodles to go around the poles which helps prevent them from getting hot and burning your hand as well as protection in case you jump into them. The net is nice because it keeps bugs out but also lets air freely flow through. Most importantly it helps keep my kid and friends safe from falling off. Last thing I need to worry about is a broken bone!<br />Overall, it seems like a very well made quality trampoline that should hopefully hold up better than my last one. As you can see it is a lot of fun, not only in the sun but when it snows too!",[],B08VGRW5Y5,B08VGRW5Y5,AGWALIOHAAYJS3EQXVKI47TB3BGA,1619061657855,3,True
3.0,good deck and trucks,"Change the bushings, bearings, and wheels and it'll be a great board!",[],B00KFK6FMM,B089T92QCC,AH2QDJLE74NTWII7XRHQ7WYLDWDA,1414300812000,0,True
5.0,COmfortable,"We loved using our sleepingo double sleeping bag camping a couple of weeks ago! My husband and I were both able to fit into it super well, and it kept us warm all night.",[],B01LXK5T5Z,B01LXK5T5Z,AGBXGHTF6GVTO4W66JGPKXNT2XAQ,1594881918084,0,True
5.0,inexpensive good item,"When we are in a tire, like to add thorn guards, we check for sharp spoke ends, leave original spoke liner in place and put this liner on top of original to give the tube extra protection.<br /><br />We have put these on 3 bikes of 20"", 24"", & 26"" sizes and each purchase has fit perfectly with no problems.  They are well made and fit correctly.",[],B075D8Z6NS,B075D224C8,AHISON7C7WVN5XX4CCWMVUAP4QNQ,1651073518833,0,True
4.0,Nice large tent.,"Overall good tent. Instructions for assembly were a little confusing and the diagram was not very clear but we got it assembled. Video of assembly or better labeling of diagram would be appreciated, particularly for the pole that attaches to the rain fly. Tent had nice construction and nice features inside tent including pockets and hook to hang LED lantern. Did well on disassembly and was relatively easy to pack.",[],B07SZ87753,B07SZ87753,AEGJIN6JJGFLJKKCJFNILXNUVO7A,1571004215813,0,True
5.0,Does the job,Does the job well!!,[],B089LS7FML,B0C5RD6FS3,AHA3WXDEEPC7W5OD6LQO3QG2VPAQ,1651478926125,0,True
4.0,Wow,"So far so good. Was impressed by the stretch. I am a plus sized, full figured woman. I normally wear a size 3x in shirts and 22-24 in bottoms. I am top and bottom heavy with a pudge in the middle and this suit fit. I got it the other day and have worn it twice so far. Will update @ a later time.",[],B07B3RH1WG,B07BX6XRJP,AGFJN5M5G4S36UBBIH6CGD6VCZPA,1592936296862,2,True
5.0,Five Stars,WE LOVE OUR FLAG!!,[],B00BY7USV4,B00BY7USV4,AGPNEGDSGPAQZ5PCZSYESZAQDPFA,1411637256000,0,False
5.0,Thumbs up,"Perfect for the money! It does the jib, just does not hold the battery for more than an hour on and off...",[],B07L4SW1WG,B0C6MDPQWM,AG2HMR4AEKYHKV7HANKTSGMTJ7FA,1582477874934,0,True
5.0,Five Stars,Love this mat for abs workout!,[],B000ECBQXE,B0BWK9H3N5,AE6ZG7HSWGV6BHMX6WPB3H4MJEDQ,1522084199845,0,True
5.0,Fits perfectly!,Dropped my bottle head 1st from about 3 feet and the lid shattered. The replacement worked perfectly.,[],B07PW8G432,B08DRS61YJ,AGZZVMV7HJ4WK3VAXNA67FDMXPCQ,1562367980112,1,True
5.0,Great sturdy helmet,No complaints<br /><br />5 stars. It’s a great sturdy helmet,[],B07CWNCQL3,B0847RKSLM,AFPGBCDWPN4FO27B73D4MEVBCNKQ,1630296700697,0,True
1.0,Omar Alshehri,Its too small and does not like as picture,[],B00CDI7UEQ,B00CDI7UEQ,AEJ7YCKNACJ676VF6AM3SBTCV6VQ,1412226046000,0,True
3.0,. . . . . ALMOST GOOD; TEARING UP !,"Just recently bought this (brown/tan) and a wolfwise pop up to compare; the Leader Accessories is bigger/wider by far and more amicable in my viewpoint vs. the wolfwise.  The narrowing in the top is where wolfwise loses and gets really claustrophobic vs. the Leader Accessories. I bought the Leader Accessories for ability to changeover from clothes to swimming attire as needed and also to self shower w/ a handheld battery shower (w/ 5 gal buckets).  IN that regard; it works perfect.  NICE TO HAVE: I do wish the top/side of the Leader Accessories was netted vs. just zipping open; but overall just to have some venting method is a huge plus, period.  The interior  pockets are adequate and no complaints there; due to the size of the popup; this definitely is very easy to 'blow' around; so definitely needs to be staked down or tied down to something.<br />QUALITY: during our first outing this past weekend with it; we were packing up to leave our campsite and noticed before we 'rolled' it up that it was already 'tearing' through the fabric/stitching area; about 2-3 inches . We were really hoping to be able to get at least 1 year if not more of usage before any wear/tear would show up on it; but barely 48 hours and here we are . . . (I'm thinking of using duct tape to stabilize/protect that area and ride it out. . .<br />Overall; pretty good; not sure if the cost justifies the product quality.",[],B073GTQFMX,B07KFB8GF1,AGJ4WKYTQL5GTQYEFXGIIDD2Q46Q,1563820149696,15,True
5.0,Material,Heavy sturdy plastic and won’t just blow over!,[],B01LZZT117,B01LZZT117,AFI2XPTHVYOQVTPAA53B7XU3QKAA,1577543333040,0,True
3.0,Easy to install but major issue with the materials,"I bought this SUP rack and have used it for the past 6 months. It is easy to install and has enough space to fit the SUPs comfortably (I have a 12' and a 10'). The reason I gave it a 3 star is because the cushion of the support bars stain in black the boards. And although you can remove it by scrubbing with lysol wipes or something of that sort, it got to the point that I just wrapped a towel around it to stop having to clean those stains from the boards. For the price, I would have expected a better material that doesn't leave a mark on the SUPs",[],B00Q53J0HK,B00Q53J0HK,AFLBEM46GJYCIUSMMUVK335BTEAQ,1531160522129,8,True
5.0,Powerful machine,"[[VIDEOID:b1d993ae998cd4baa88b8eafc6644785]] To early to tell if it alleviates pain but effective in assisting lymphatic drainage. After first use, urine output increase over 50%. This video was on P1 beginner mode with powerful oscillation and vibration. Can't what to progress to next level.Love flexibility of the preprogrammed setting.  It puts the guess work out of your workout. I do beginner program  in morning just loosen up my muscles and get the blood flowing. I do medium program after work for a little more intense workout",[],B07P5J12YC,B08L9SDZZB,AEPVH2KLPLYZK5PDFEILWN3MXJGQ,1641427722620,0,True
3.0,Three Stars,poor heat treat with hollow grind,[],B019RSXNQ8,B019RSXNQ8,AGW5QD27BIIGIUKY2CXBUY3FBNRQ,1499723315372,1,True
